candidate_id,anchor,priority_rank,surface_form,normalized_concept,lexical_family,layer,primary_voice,expression_mode,candidate_provenance,search_primary_source,search_query,search_query_type,search_status,search_total_results,search_unique_results_if_available,search_strict_window_results,search_contextual_window_results,search_retrieval_date,search_api_or_interface,search_exactness,search_secondary_source,search_secondary_total_results,search_notes
FT-SEED-R1B-P-2015-23,2015,23,common concern of humankind,common concern of humankind,concern_alarm,C,V2,E1,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-23; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""common concern of humankind"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,5,5,0,0,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,1078,Metadata text-item count; not a full-text lexical frequency. Secondary metric: Scholarly work discoverability count over OpenAlex search fields; not a corpus word frequency.
FT-SEED-R1B-P-2015-24,2015,24,climate justice,generic damage,harm_loss_consequences,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-24; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""climate justice"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,145,145,8,20,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,30786,Metadata text-item count; not a full-text lexical frequency. Secondary metric: Scholarly work discoverability count over OpenAlex search fields; not a corpus word frequency.
FT-SEED-R1B-P-2015-25,2015,25,very worried,participant worry endorsement,worry,C,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-25; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""very worried"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,131,131,2,4,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-26,2015,26,somewhat worried,participant worry endorsement,worry,C,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-26; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""somewhat worried"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,15,15,0,2,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-27,2015,27,very serious problem,generic damage,harm_loss_consequences,D,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-27; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""very serious problem"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,101,101,0,5,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-28,2015,28,harm them personally,generic damage,harm_loss_consequences,D,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-28; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""harm them personally"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_ZERO,0,0,0,0,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-29,2015,29,drought or water shortages,generic damage,harm_loss_consequences,D,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-29; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""drought or water shortages"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,1,1,1,1,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-30,2015,30,We are nature defending itself,personal concern,concern_alarm,C,V4,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-30; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""We are nature defending itself"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_ZERO,0,0,0,0,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-01,2022,1,climate change,modern climate change,climate,B,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-01; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""climate change"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,30525,30525,656,1334,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,2549592,Metadata text-item count; not a full-text lexical frequency. Secondary metric: Scholarly work discoverability count over OpenAlex search fields; not a corpus word frequency.
FT-SEED-R1B-P-2022-02,2022,2,global warming,global warming as issue label,warming,A,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-02; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""global warming"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,5619,5619,11,123,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-03,2022,3,very worried,participant worry endorsement,worry,C,V5,E3,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-03; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""very worried"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,131,131,2,4,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-04,2022,4,somewhat worried,participant worry endorsement,worry,C,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-04; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""somewhat worried"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,15,15,0,2,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-05,2022,5,afraid,participant afraid endorsement,fear_afraid,C,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-05; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""afraid"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,9411,9411,44,125,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,559397,Metadata text-item count; not a full-text lexical frequency. Secondary metric: Scholarly work discoverability count over OpenAlex search fields; not a corpus word frequency.
FT-SEED-R1B-P-2022-06,2022,6,anxious,anxious affect,anxiety,C,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-06; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""anxious"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,9274,9274,43,124,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,557474,Metadata text-item count; not a full-text lexical frequency. Secondary metric: Scholarly work discoverability count over OpenAlex search fields; not a corpus word frequency.
FT-SEED-R1B-P-2022-07,2022,7,hopeless,depressed affect,distress_depression,C,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-07; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""hopeless"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,2257,2257,15,36,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-08,2022,8,sad,depressed affect,distress_depression,C,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-08; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""sad"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,21781,21781,87,272,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-09,2022,9,angry,depressed affect,distress_depression,C,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.13; project candidate FT-SEED-R1B-P-2022-09; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""angry"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,8245,8245,34,113,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,382339,Metadata text-item count; not a full-text lexical frequency. Secondary metric: Scholarly work discoverability count over OpenAlex search fields; not a corpus word frequency.
FT-SEED-R1B-P-2022-10,2022,10,frustrated,depressed affect,distress_depression,C,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.13; project candidate FT-SEED-R1B-P-2022-10; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""frustrated"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,6866,6866,18,42,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-11,2022,11,hopeful,personal concern,concern_alarm,C,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-11; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""hopeful"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,4932,4932,17,66,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-12,2022,12,disgusted,depressed affect,distress_depression,C,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-12; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""disgusted"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,556,556,1,9,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-13,2022,13,outraged,depressed affect,distress_depression,C,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-13; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""outraged"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,1006,1006,1,7,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-14,2022,14,depressed,depressed affect,distress_depression,C,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-14; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""depressed"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,6441,6441,34,85,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-15,2022,15,symptoms of anxiety,anxiety symptom measure,anxiety,C,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-15; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""symptoms of anxiety"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,96,96,3,5,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-16,2022,16,climate anxiety,climate anxiety research construct,anxiety,C,V1,E4,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-16; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""climate anxiety"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,17,17,2,4,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,5945,Metadata text-item count; not a full-text lexical frequency. Secondary metric: Scholarly work discoverability count over OpenAlex search fields; not a corpus word frequency.
FT-SEED-R1B-P-2022-17,2022,17,eco-anxiety,eco-anxiety research construct,anxiety,C,V1,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-17; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""eco-anxiety"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,23,23,1,3,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-18,2022,18,psychological distress,psychological distress,distress_depression,C,V1,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-18; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""psychological distress"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,694,694,15,44,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-19,2022,19,distress,psychological distress,distress_depression,C,V1,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.13; project candidate FT-SEED-R1B-P-2022-19; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""distress"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,10884,10884,76,244,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-20,2022,20,powerlessness,depressed affect,distress_depression,C,V1,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.13; project candidate FT-SEED-R1B-P-2022-20; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""powerlessness"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,575,575,3,12,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-21,2022,21,guilt,depressed affect,distress_depression,C,V1,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-21; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""guilt"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,8299,8299,24,86,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-22,2022,22,heatwaves,heatwave / weather event,heat,A,V1,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-22; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""heatwaves"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,115,115,15,26,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-23,2022,23,heat-related mortality,extreme-heat hazard,heat,D,V1,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-23; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""heat-related mortality"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,25,25,1,1,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-24,2022,24,mental health challenges,generic damage,harm_loss_consequences,D,V1,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-24; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""mental health challenges"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,134,134,4,23,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-25,2022,25,anxiety and stress,anxiety symptom measure,anxiety,C,V1,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-25; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""anxiety and stress"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,256,256,9,34,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,122176,Metadata text-item count; not a full-text lexical frequency. Secondary metric: Scholarly work discoverability count over OpenAlex search fields; not a corpus word frequency.
FT-SEED-R1B-P-2022-26,2022,26,ill health,generic damage,harm_loss_consequences,D,V1,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-26; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""ill health"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,1084,1084,2,12,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-27,2022,27,premature deaths,mortality,harm_loss_consequences,D,V1,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-27; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""premature deaths"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,61,61,5,7,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2022-28,2022,28,very serious threat,institutional climate threat,danger_threat,D,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.12; project candidate FT-SEED-R1B-P-2022-28; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""very serious threat"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,19,19,1,1,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
